Cards,Board,Action,AverageRank,Count
"JS,TH","8D,JC,QH,TD",call,21.0832004547119,2
"JS,TH","8H,KD,QC,TD",call,8.02120018005371,1
"JS,TS","2C,6C,AH,KH",fold,8.04080009460449,1
"JS,TS","2D,4H,6D,TD",fold,68.2048034667969,1
"JS,TS","2D,7H,9C,QS",fold,8.11999988555908,1
"JS,TS","2D,8C,AC,JC",bet,21.1063995361328,1
"JS,TS","2H,5H,5S,7S",fold,85.2048034667969,1
"JS,TS","2H,5S,6H,JH",bet,61.0127983093262,1
"JS,TS","3D,3S,5C,KS",check,10.1408004760742,1
"JS,TS","3D,4S,9C,9D",bet,57.0256004333496,1
"JS,TS","3D,5C,9H,KC",fold,15.1792001724243,1
"JS,TS","3H,6D,7H,JD",bet,11.0055999755859,1
"JS,TS","3H,6D,JH,KD",call,13.3135995864868,1
"JS,TS","3H,7D,AH,QC",fold,118,1
"JS,TS","3S,5H,9D,KH",fold,79.2048034667969,1
"JS,TS","3S,6C,KC,KS",bet,18.2576007843018,1
"JS,TS","3S,6H,8C,AS",fold,254,1
"JS,TS","4C,5D,6C,6S",fold,19.0163993835449,1
"JS,TS","4S,9D,QD,TC",call,53.0256004333496,2
"JS,TS","5C,6D,8C,8D",fold,7.0556001663208,1
"JS,TS","5C,9H,AC,TD",call,19.332799911499,1
"JS,TS","5D,6D,8D,8H",bet,17.2127990722656,1
"JS,TS","6C,AS,KC,QH",allin,122,1
"JS,TS","6D,9C,QC,QD",call,35.1024017333984,1
"JS,TS","8D,8H,QC,QH",call,75.0255966186523,1
"JS,TS","9S,QD,QH,TC",bet,43.0512008666992,1
"JS,TS","AD,KC,KS,QD",fold,55.0032005310059,1
"JS,TS","AH,JC,QS,TC",call,66.2048034667969,1
"KC,KD","2D,4H,AD,QC",call,290.102386474609,1
"KC,KD","2D,5D,JC,QS",call,86.0512008666992,1
"KC,KD","2D,8H,9C,AD",call,20.2367992401123,1
"KC,KD","2H,3S,5S,JH",call,21.0223999023438,1
"KC,KD","2S,3S,7S,JS",call,20.0303993225098,3
"KC,KD","2S,5D,JC,QH",bet,20.0783996582031,1
"KC,KD","3C,AC,JC,KS",call,8.04800033569336,1
"KC,KD","3C,AD,KS,TH",bet,111.230400085449,1
"KC,KD","3D,6H,9C,KS",raise,111.007202148438,1
"KC,KD","3S,4C,7C,7H",call,13.0799999237061,1
"KC,KD","4S,5C,8D,AH",check,80.0128021240234,1
"KC,KD","4S,5D,9S,TD",check,20.0200004577637,1
"KC,KD","5H,5S,8S,TS",call,19.243200302124,1
"KC,KD","5H,7S,KS,TH",allin,111.01439666748,1
"KC,KD","5S,7S,AS,QD",bet,20.2576007843018,1
"KC,KD","5S,8S,AD,QH",call,99.0512008666992,1
"KC,KD","6H,8C,8D,TC",call,21.0580005645752,1
"KC,KD","7D,8D,9S,AD",raise,8.11999988555908,1
"KC,KD","7S,8S,JH,QH",allin,87.0255966186523,1
"KC,KD","7S,9D,JH,KH",bet,111.006797790527,1
"KC,KD","8C,8D,8S,TC",raise,105.051597595215,1
"KC,KD","8D,8H,9H,QH",call,83.2048034667969,1
"KC,KD","9C,9D,AS,QH",call,70.0064010620117,1
"KC,KD","KS,QD,TC,TH",raise,13.1120004653931,2
"KC,KH","2C,2S,6C,KD",allin,256,1
"KC,KH","2C,4H,7C,TH",call,7.06239986419678,1
"KC,KH","2C,4H,8D,QD",bet,20.0548000335693,1
"KC,KH","2C,JS,QC,QH",bet,10.1408004760742,1
"KC,KH","2D,JD,JS,QD",bet,218,1
"KC,KH","2S,5H,9S,KS",raise,111.006797790527,1
"KC,KH","3C,8D,TH,TS",bet,85.0031967163086,1
"KC,KH","3H,5D,JS,TD",check,48.0256004333496,1
"KC,KH","3H,6D,JH,KD",bet,8.11359977722168,1
"KC,KH","3S,5H,JH,TC",bet,13.0335998535156,1
"KC,KH","4D,7H,8H,AC",allin,20.2096004486084,1
"KC,KH","4H,8C,9C,TH",bet,20.0223999023438,1
"KC,KH","4S,7C,JS,TD",allin,20.089599609375,1
"KC,KH","4S,7D,9H,QS",bet,10.0176000595093,1
"KC,KH","4S,8H,8S,QC",call,153,1
"KC,KH","6H,7S,8C,JD",call,7.03259992599487,1
"KC,KH","8C,9D,JH,QD",call,53.1024017333984,1
"KC,KH","9C,9H,KS,QH",raise,266,1
"KC,KH","AS,JD,TC,TS",call,85.2048034667969,1
"KC,KS","2C,2S,7D,8H",call,19.0415992736816,1
"KC,KS","2C,KH,TH,TS",bet,264,1
"KC,KS","2D,3H,JD,QC",call,20.0769996643066,1
"KC,KS","2H,AC,AH,QS",call,25.2047996520996,1
"KC,KS","2S,5H,6S,9H",call,18.1543998718262,1
"KC,KS","2S,6S,7S,9S",raise,123.111198425293,2
"KC,KS","2S,7D,9D,9S",check,218,1
"KC,KS","2S,AD,AS,JS",bet,95.0512008666992,1
"KC,KS","3D,3S,AD,QH",call,87.2048034667969,1
"KC,KS","3H,5H,JH,TH",call,16.1664009094238,1
"KC,KS","3S,4S,6C,KD",call,21.0167999267578,1
"KC,KS","3S,7H,9S,KH",bet,111.057601928711,1
"KC,KS","3S,AC,QC,QS",call,12.2815999984741,1
"KC,KS","4C,4D,5C,8D",call,19.1343994140625,1
"KC,KS","4C,4S,5H,JH",call,282.051208496094,1
"KC,KS","4D,9C,AH,JC",bet,21.0076007843018,1
"KC,KS","4D,9H,AS,JS",call,103.153602600098,1
"KC,KS","4H,6S,9S,JS",call,20.0328006744385,1
"KC,KS","6C,9D,AS,TD",bet,123.137802124023,1
"KC,KS","6D,JD,JH,TC",bet,13.0304002761841,1
"KC,KS","6H,9H,QS,TS",call,79.0128021240234,1
"KC,KS","AS,JC,JD,JH",raise,242,1
"KC,KS","JD,JS,KD,TS",bet,8.03960037231445,1
"KC,QC","2C,2D,9C,KH",bet,16.0671997070313,1
"KC,QC","2D,7H,8C,TC",fold,64.1024017333984,1
"KC,QC","2H,4C,AC,KS",bet,12.332799911499,1
"KC,QC","2H,4H,JC,TD",bet,121,1
"KC,QC","2H,5S,6C,8H",fold,7.0556001663208,1
"KC,QC","2H,5S,6H,JS",call,284.102386474609,1
"KC,QC","2H,6C,7S,TC",call,6.03119993209839,1
"KC,QC","3C,9C,AD,KS",fold,18.1664009094238,1
"KC,QC","4C,4H,7D,QH",bet,69.1024017333984,1
"KC,QC","4C,5C,KS,QS",call,123.213203430176,1
"KC,QC","4C,9C,AC,AS",raise,123.36499786377,1
"KC,QC","4D,5C,9D,JS",fold,123.075202941895,1
"KC,QC","4H,5H,8H,JH",call,95.0016021728516,1
"KC,QC","4H,8D,9D,TD",fold,106.127998352051,1
"KC,QC","5D,9D,JD,JH",bet,21.0559997558594,1
"KC,QC","8D,KD,QD,TS",fold,8.16160011291504,1
"KC,QC","8H,AC,AH,AS",call,19.1312007904053,1
"KC,QD","2C,2H,2S,5D",fold,65.1024017333984,1
"KC,QD","3C,5H,8H,KS",bet,18.3584003448486,1
"KC,QD","3C,8C,9C,TS",fold,14.121600151062,1
"KC,QD","3H,4C,5H,7D",call,123.142501831055,1
"KC,QD","3H,4S,5S,AH",fold,8.15559959411621,1
"KC,QD","3H,5H,9H,TD",fold,7.07079982757568,1
"KC,QD","3H,KS,TD,TH",call,121,1
"KC,QD","3S,9D,AS,QC",bet,19.3136005401611,1
"KC,QD","4C,5C,8H,9S",fold,20.2623996734619,1
"KC,QD","4C,5H,AH,JC",fold,11.3584003448486,1
"KC,QD","4D,4S,8C,8S",call,89.0512008666992,1
"KC,QD","4D,5S,8C,9S",call,15.1599998474121,1
"KC,QD","4H,9D,9H,TH",call,57.1024017333984,1
"KC,QD","5D,8D,9S,TD",fold,99.0512008666992,1
"KC,QD","5H,7C,8D,QH",call,19.2367992401123,1
"KC,QD","5S,7H,KD,TH",fold,26.0128002166748,1
"KC,QD","6H,8H,AC,QH",check,12.121600151062,1
"KC,QD","7S,JH,KS,TS",bet,12.1120004653931,1
"KC,QD","8S,9C,QS,TD",raise,10.0704002380371,1
"KC,QH","2C,6S,JD,KD",bet,20.0400009155273,1
"KC,QH","2C,AC,JS,TH",allin,122,1
"KC,QH","2D,6S,AS,TC",fold,19.0352001190186,1
"KC,QH","2H,3D,4C,4H",fold,14.1408004760742,1
"KC,QH","2H,3S,5H,AD",fold,19.243200302124,1
"KC,QH","3C,4D,6D,9D",fold,17.0559997558594,1
"KC,QH","3C,5D,7C,QD",bet,72.1024017333984,1
"KC,QH","3S,5C,7S,9C",fold,17.2816009521484,1
"KC,QH","4C,5D,9H,9S",call,7.0673999786377,1
"KC,QH","4D,7H,8S,TD",fold,86.0128021240234,1
"KC,QH","4H,6D,AH,TS",fold,16.077600479126,1
"KC,QH","4S,5C,QS,TH",call,117,1
"KC,QH","5H,9D,AC,AS",fold,97.0512008666992,1
"KC,QH","6C,KD,QD,QS",raise,254,1
"KC,QH","9D,JC,KH,TC",call,20.2816009521484,1
"KC,QH","KD,KH,QD,TC",allin,266,1
"KC,QS","2C,7C,8D,TH",bet,14.1663999557495,1
"KC,QS","2D,3S,QD,TC",call,31.2047996520996,1
"KC,QS","2H,8S,AS,KD",call,87.0255966186523,1
"KC,QS","3C,6S,7C,QC",bet,19.1047992706299,1
"KC,QS","3D,9S,AC,JS",fold,8.06159973144531,1
"KC,QS","3D,JH,KH,QH",call,103.10880279541,1
"KC,QS","3S,7C,8D,AH",fold,8.11240005493164,1
"KC,QS","4C,6H,9C,QD",raise,8.117600440979,1
"KC,QS","4H,5D,9D,JC",check,21.1599998474121,1
"KC,QS","4S,5H,7S,QD",call,10.0352001190186,1
"KC,QS","5C,6S,8S,AD",bet,111.255996704102,1
"KC,QS","5D,7S,8D,TD",call,18.0088005065918,1
"KC,QS","5D,8S,KD,TS",bet,61.1024017333984,1
"KC,QS","7C,7H,QD,TC",bet,21.005199432373,1
"KC,QS","7S,AH,KD,KH",raise,261,1
"KC,TC","2C,JC,QH,TS",call,17.17919921875,1
"KC,TC","2H,8S,QD,TD",bet,47.2047996520996,1
"KC,TC","2S,5C,JC,KD",call,123.141403198242,1
"KC,TC","2S,6H,8S,9H",raise,57.2047996520996,1
"KC,TC","3H,4H,5C,QH",fold,7.06519985198975,1
"KC,TC","4C,6H,JC,TD",call,108.127998352051,1
"KC,TC","4S,6C,7H,8C",fold,8.03079986572266,1
"KC,TC","4S,6H,6S,9D",raise,83.0008010864258,1
"KC,TC","5C,6C,6S,7H",call,89.0128021240234,1
"KC,TC","5C,6C,AH,QS",bet,54.0064010620117,1
"KC,TC","5D,8S,9H,KS",bet,21.1072006225586,1
"KC,TC","5S,9C,QC,TH",bet,95.0031967163086,1
"KC,TC","5S,AD,JH,QC",call,122,1
"KC,TC","6C,9H,JH,QC",check,121,1
"KC,TC","6C,AH,KH,KS",bet,123.156196594238,1
"KC,TC","6D,7D,8D,KH",call,9.1048002243042,1
"KC,TD","2C,2H,7H,JD",fold,9.33279991149902,1
"KC,TD","2C,3C,3S,QC",check,68.1024017333984,1
"KC,TD","2D,7D,KS,QH",raise,8.17280006408691,1
"KC,TD","2H,3H,7C,8D",fold,108.103996276855,1
"KC,TD","2S,3C,7H,KD",bet,64.2048034667969,1
"KC,TD","2S,3S,6D,8H",fold,43.2047996520996,1
"KC,TD","2S,9D,JS,KS",call,65.0016021728516,1
"KC,TD","3D,7D,QC,TC",call,17.17919921875,1
"KC,TD","3S,5D,6S,JD",fold,209,1
"KC,TD","3S,6C,7H,QD",fold,17.1103992462158,1
"KC,TD","5S,JS,QD,QS",call,111.00479888916,1
"KC,TD","6C,6D,KS,TS",call,8.04080009460449,1
"KC,TD","7C,JD,JS,TH",bet,114,1
"KC,TD","8C,9S,JD,TH",call,19.0151996612549,1
"KC,TD","9C,AS,KH,QD",raise,255,1
"KC,TH","2C,2H,5H,6S",check,4.00899982452393,1
"KC,TH","2C,4S,9C,KS",bet,93.0001983642578,1
"KC,TH","2C,5D,AC,JS",fold,8.14120006561279,1
"KC,TH","2D,3S,JC,TD",fold,50.1024017333984,1
"KC,TH","2D,4D,5C,8D",fold,12.1183996200562,1
"KC,TH","2H,7C,JD,KH",bet,10.0176000595093,1
"KC,TH","2S,4C,7C,9S",fold,17.3104000091553,1
"KC,TH","2S,6D,9H,9S",call,45.1024017333984,1
"KC,TH","3D,8S,AS,TD",call,10.0103998184204,1
"KC,TH","3S,5D,7D,JD",fold,118,1
"KC,TH","3S,6C,7S,QH",check,123.147201538086,1
"KC,TH","4D,6H,8S,TS",bet,21.0648002624512,1
"KC,TH","4H,6H,7H,JC",fold,39.2047996520996,1
"KC,TH","4S,9S,QC,TS",call,34.2047996520996,1
"KC,TH","5C,7H,AD,QS",fold,8.16800022125244,1
"KC,TH","5C,9H,AC,TD",bet,19.0352001190186,1
"KC,TH","6C,AD,QC,TC",bet,123.167297363281,1
"KC,TH","7C,7D,7H,QH",check,105.307197570801,1
"KC,TH","8H,JS,QC,QD",fold,123.023399353027,1
"KC,TH","AH,AS,TC,TS",raise,231,2
"KC,TH","JD,JS,QD,TS",bet,121,1
"KC,TS","3D,8C,9S,TD",call,8.04319953918457,1
"KC,TS","3S,4H,4S,5C",fold,7.09119987487793,1
"KC,TS","3S,JD,TC,TH",bet,15.121600151062,1
"KC,TS","4C,9C,KH,QS",bet,8.18239974975586,1
"KC,TS","4C,9D,JC,QD",bet,7.03439998626709,1
"KC,TS","4D,7S,KH,QD",bet,7.06580018997192,1
"KC,TS","4H,6C,AH,TC",bet,17.3080005645752,1
"KC,TS","5C,7D,9D,AC",fold,8.12320041656494,1
"KC,TS","5H,7D,8C,TC",call,18.0559997558594,1
"KC,TS","5H,9D,KD,TC",bet,85.0064010620117,1
"KC,TS","5S,7S,8C,TH",raise,9.22399997711182,1
"KC,TS","6H,7H,9D,QH",fold,18.3584003448486,1
"KC,TS","6H,8C,8H,KD",bet,139,1
"KC,TS","6H,9D,QC,QH",fold,21.0296001434326,1
"KC,TS","7D,AS,JC,TC",call,55.2047996520996,1
"KC,TS","7S,QC,QS,TD",bet,15.2180004119873,1
"KC,TS","8C,AD,AS,QC",fold,43.0512008666992,1
"KC,TS","8D,8S,KH,QS",bet,116,1
"KD,KH","2C,2S,7D,8H",call,76.0128021240234,1
"KD,KH","2C,4C,JC,JH",call,265,1
"KD,KH","2C,7C,7H,QS",call,90.1024017333984,1
"KD,KH","2C,8H,JD,JH",bet,16.1664009094238,1
"KD,KH","2D,4H,KS,TH",fold,117,1
"KD,KH","2D,5C,8D,TC",call,12.3104000091553,1
"KD,KH","2D,5C,KC,TC",bet,111.038398742676,1
"KD,KH","2H,4H,9C,QS",raise,20.0592002868652,1
"KD,KH","2S,7C,7H,8C",bet,110.127998352051,1
"KD,KH","3D,5S,6D,9H",fold,20.0076007843018,1
"KD,KH","3H,3S,4H,6H",call,129,1
"KD,KH","3H,5C,KS,QS",raise,12.089599609375,1
"KD,KH","3H,6C,7D,9H",bet,20.0207996368408,1
"KD,KH","3S,6C,8S,TH",fold,9.07999992370605,1
"KD,KH","4D,6S,7S,TS",call,41.0512008666992,1
"KD,KH","4D,7S,9H,JD",bet,85.0064010620117,1
"KD,KH","4H,7H,AH,TS",call,123.359397888184,1
"KD,KH","4H,8D,QH,TC",call,91.1024017333984,1
"KD,KH","5D,5S,8S,AD",fold,18.0076007843018,1
"KD,KH","5D,7C,JH,KC",bet,75.0064010620117,1
"KD,KH","5H,JC,TC,TS",call,85.0255966186523,1
"KD,KS","2C,2S,3H,9C",bet,199,1
"KD,KS","2C,AH,KH,TC",call,256,1
"KD,KS","2D,3C,6S,KH",bet,123.249603271484,1
"KD,KS","2D,5D,6H,TH",bet,222,1
"KD,KS","2S,9D,9S,QC",call,84.0512008666992,1
"KD,KS","3S,4S,6D,8H",call,21.1168003082275,1
"KD,KS","3S,8H,JD,QS",call,20.0799999237061,1
"KD,KS","4C,7C,AH,KC",bet,12.1568002700806,1
"KD,KS","4D,6H,7S,TH",bet,219,1
"KD,KS","4D,9H,AC,TC",bet,8.07199954986572,1
"KD,KS","4H,6D,QS,TH",call,20.0648002624512,1
"KD,KS","5C,9H,AD,JS",call,20.2816009521484,1
"KD,KS","6C,JS,KH,TC",allin,111.038398742676,1
"KD,KS","7C,8C,JD,TH",call,49.0256004333496,1
"KD,KS","7D,9D,KH,TD",bet,17.1567993164063,1
"KD,KS","8D,8S,9D,JC",bet,42.0512008666992,1
"KD,KS","9C,9S,AD,KC",call,263,1
"KD,QC","2C,4D,9H,9S",call,21.0163993835449,1
"KD,QC","2C,9C,AD,JC",fold,8.18000030517578,1
"KD,QC","2D,5D,9C,AC",fold,52.0512008666992,1
"KD,QC","2H,4D,AC,KH",call,15.2623996734619,1
"KD,QC","2H,4H,7S,KS",bet,8.16800022125244,1
"KD,QC","2S,3D,4D,QS",bet,10.2208003997803,1
"KD,QC","3C,6C,JS,QD",fold,19.1287994384766,1
"KD,QC","3C,7C,8D,8H",call,106.153602600098,1
"KD,QC","3H,6C,6D,AC",fold,104.307197570801,1
"KD,QC","3S,6S,JS,QD",check,161,1
"KD,QC","4C,5D,5S,QH",bet,123.027900695801,1
"KD,QC","4C,6D,QS,TH",bet,19.1159992218018,1
"KD,QC","4C,6H,7H,9C",fold,7.08479976654053,1
"KD,QC","4C,7S,9C,JS",call,221,1
"KD,QC","5D,5H,6S,9D",fold,10.332799911499,1
"KD,QC","5H,AC,KC,QD",call,181,1
"KD,QC","7C,JC,KS,QS",bet,10.0799999237061,1
"KD,QC","AD,AS,KH,TS",bet,292.006408691406,1
"KD,QC","JH,KC,KH,QS",raise,266,2
"KD,QD","2C,3H,6S,7C",fold,10.0704002380371,1
"KD,QD","2C,6H,9H,TH",fold,7.07119989395142,1
"KD,QD","2C,7D,8C,AC",call,20.0608005523682,2
"KD,QD","2D,6H,JH,QS",bet,18.1103992462158,1
"KD,QD","2H,2S,8S,QS",bet,13.0607995986938,1
"KD,QD","2H,7S,8C,9C",fold,123.01139831543,1
"KD,QD","2H,8D,AD,KS",call,7.06879997253418,1
"KD,QD","2S,4C,5H,8C",fold,32.1024017333984,1
"KD,QD","2S,4H,5C,AC",fold,19.0400009155273,1
"KD,QD","2S,5D,6H,QS",bet,19.3080005645752,1
"KD,QD","3C,9H,JH,KH",bet,14.3584003448486,1
"KD,QD","3H,6H,JS,QC",call,103.052001953125,1
"KD,QD","3S,5C,9H,AC",bet,76.2048034667969,1
"KD,QD","3S,7S,9H,AS",fold,12.0656003952026,1
"KD,QD","4C,6D,7C,TH",call,93.0512008666992,1
"KD,QD","4H,5D,5H,7D",call,123.062797546387,1
"KD,QD","5C,8S,KC,KS",check,111.054397583008,1
"KD,QD","5D,6C,AC,AS",fold,173,1
"KD,QD","5H,9H,AS,TD",fold,60.0064010620117,1
"KD,QD","6C,6S,7H,AH",fold,123.015602111816,1
"KD,QD","7C,7D,8H,TS",fold,8.16320037841797,1
"KD,QD","7D,8H,9H,KS",call,11.1408004760742,1
"KD,QD","7D,9D,AC,TH",fold,8.08640003204346,1
"KD,QD","8D,8H,9C,TH",fold,56.1024017333984,1
"KD,QD","8H,8S,JH,TS",fold,15.2180004119873,1
"KD,QH","2C,3S,5S,8S",fold,8.13759994506836,1
"KD,QH","2C,4H,8H,AS",fold,183,1
"KD,QH","2C,9D,AC,AH",fold,235,1
"KD,QH","2D,3C,6H,7C",check,8.02400016784668,1
"KD,QH","2D,3D,9H,JC",fold,8.18560028076172,1
"KD,QH","2D,4D,8D,8H",bet,7.09280014038086,1
"KD,QH","2D,5C,7H,KS",raise,14.2815999984741,1
"KD,QH","2D,5C,AC,QD",call,123.311996459961,1
"KD,QH","2D,9D,JH,KC",fold,251,1
"KD,QH","2H,3D,8C,KS",raise,15.1792001724243,1
"KD,QH","2S,3D,QD,TC",bet,110.115196228027,1
"KD,QH","2S,8S,9S,AH",check,101.307197570801,1
"KD,QH","3C,5D,9D,AD",call,123.31559753418,1
"KD,QH","3D,5S,8C,QC",bet,73.1024017333984,1
"KD,QH","3D,6S,KC,QD",bet,87.0008010864258,1
"KD,QH","3H,6S,7H,JC",bet,10.2623996734619,1
"KD,QH","3H,7S,AD,AS",fold,17.2096004486084,1
"KD,QH","3H,9S,QD,TC",call,100.103202819824,1
"KD,QH","3S,8C,9C,9D",fold,107.153602600098,1
"KD,QH","4C,5S,6D,9D",fold,90.0255966186523,1
"KD,QH","4D,4S,6D,7S",fold,123.01139831543,1
"KD,QH","4D,5C,5D,KS",call,16.2562007904053,1
"KD,QH","4D,5S,8C,QD",call,84.2048034667969,1
"KD,QH","5C,5H,6D,JS",fold,8.11359977722168,1
"KD,QH","5D,8S,9D,QD",bet,243,1
"KD,QH","5D,9H,AD,KC",bet,13.2239999771118,1
"KD,QH","5D,JS,TH,TS",call,121,1
"KD,QH","7H,JD,KC,QD",bet,12.2687997817993,1
"KD,QH","8C,9H,AH,JH",call,99.0512008666992,1
"KD,QS","2D,4D,5D,5H",fold,123.044898986816,1
"KD,QS","2H,5C,6H,TH",raise,12.0799999237061,1
"KD,QS","2H,5C,6S,8C",call,107.217597961426,1
"KD,QS","2H,5D,KS,QD",bet,87.0003967285156,1
"KD,QS","3H,5D,AC,KS",call,78.0064010620117,1
"KD,QS","3H,6D,JC,TS",fold,17.3087997436523,1
"KD,QS","3S,6C,7S,JS",fold,18.1567993164063,1
"KD,QS","3S,6H,7S,JS",fold,123.079299926758,1
"KD,QS","3S,6H,JC,JD",fold,123.339599609375,1
"KD,QS","4C,7S,AC,JH",fold,34.2047996520996,1
"KD,QS","4D,4H,7S,JD",fold,110.008003234863,1
"KD,QS","4H,5D,5S,JS",bet,14.0167999267578,1
"KD,QS","4S,8C,AH,TS",fold,5.02159976959229,1
"KD,QS","5C,5D,8C,KH",bet,170,1
"KD,QS","5D,8C,JS,QC",call,211,1
"KD,QS","5D,9H,AC,JD",call,123.109397888184,1
"KD,QS","5S,8H,9C,TS",fold,14.3199996948242,1
"KD,QS","5S,KC,QH,TD",raise,15.1792001724243,1
"KD,QS","6H,JC,JD,KC",bet,106.255996704102,1
"KD,QS","7C,9S,KC,QH",call,21.0799999237061,1
"KD,QS","9C,9D,AS,JS",call,7.04559993743896,1
"KD,QS","9H,KH,QD,TS",bet,236,1
"KD,TC","2C,3S,JC,TS",call,8.13599967956543,1
"KD,TC","2C,5S,KH,TS",call,12.0447998046875,1
"KD,TC","2D,5S,9S,JH",call,9.25920009613037,1
"KD,TC","2H,2S,6D,KH",call,134,1
"KD,TC","2H,3S,6C,TS",bet,93.0512008666992,1
"KD,TC","2H,4S,JS,QH",fold,7.09280014038086,1
"KD,TC","2H,5S,9D,QC",check,9.11839962005615,1
"KD,TC","3C,3S,7D,AD",fold,10.3104000091553,1
"KD,TC","3D,8C,JC,QC",check,283.025604248047,1
"KD,TC","3H,3S,7D,8H",check,8.0403995513916,1
"KD,TC","3H,5C,7C,KC",bet,123.117202758789,1
"KD,TC","4D,5S,JD,KS",call,123.227996826172,1
"KD,TC","4D,AS,JD,JH",fold,15.1168003082275,1
"KD,TC","6D,7D,9C,TD",call,11.0832004547119,1
"KD,TC","6D,9C,AD,JD",fold,8.11240005493164,1
"KD,TC","6H,9D,9H,KS",raise,8.08080005645752,1
"KD,TC","9H,JH,JS,QD",fold,16.1664009094238,1
"KD,TD","2D,5C,AD,KS",call,105.064002990723,1
"KD,TD","2H,2S,3D,8D",allin,56.2047996520996,1
"KD,TD","2H,6D,6S,JS",bet,13.1408004760742,1
"KD,TD","2S,7D,8D,9S",fold,14.2368001937866,1
"KD,TD","2S,7S,AH,QS",fold,120,1
"KD,TD","3C,6D,AS,JS",fold,19.0265998840332,1
"KD,TD","3D,4H,5D,9H",fold,280.025604248047,1
"KD,TD","3D,AH,JC,JS",bet,11.1663999557495,1
"KD,TD","3S,7C,JD,TC",call,20.0100002288818,1
"KD,TD","4D,5C,6C,7S",check,82.2048034667969,1
"KD,TD","4D,5H,AC,TC",call,19.243200302124,1
"KD,TD","4H,6H,8D,QD",fold,75.2048034667969,1
"KD,TD","4H,AS,JC,QH",fold,7.07079982757568,1
"KD,TD","4S,6C,7D,TS",call,17.1103992462158,1
"KD,TD","4S,7S,AD,QC",fold,11.3584003448486,1
"KD,TD","5D,AC,KC,KH",allin,81.0255966186523,1
"KD,TD","5H,8S,JS,TC",check,8.02120018005371,1
"KD,TD","5S,9C,QC,TH",call,93.0512008666992,1
"KD,TD","6H,6S,7D,QD",call,208,1
"KD,TD","8C,8H,9D,AD",fold,71.2048034667969,1
"KD,TH","2D,2H,3C,6D",fold,19.0207996368408,1
"KD,TH","2D,6H,9H,TC",call,9.23359966278076,1
"KD,TH","2H,4C,AC,QC",fold,5.02040004730225,1
"KD,TH","2S,3S,7H,JC",fold,13.131199836731,1
"KD,TH","2S,3S,AD,AH",fold,30.0512008666992,1
"KD,TH","2S,6C,7S,8S",fold,7.01840019226074,1
"KD,TH","3D,4D,6D,QD",bet,97.0064010620117,1
"KD,TH","3H,4C,AD,AH",fold,8.03120040893555,1
"KD,TH","4D,7H,8C,JC",call,16.2208003997803,1
"KD,TH","4H,5S,KC,KS",call,111.217597961426,2
"KD,TH","5D,6C,6D,TS",bet,36.0512008666992,1
"KD,TH","5S,6S,9S,AD",fold,8.12479972839355,1
"KD,TH","5S,9C,QH,TS",call,8.08640003204346,1
"KD,TH","6D,6S,7H,JD",fold,123.073699951172,1
"KD,TH","6D,8D,KS,QD",call,20.0671997070313,1
"KD,TH","6S,7S,AD,KH",call,31.0256004333496,1
"KD,TH","6S,9S,AD,AS",fold,171,1
"KD,TH","6S,JC,JD,TS",fold,66.2048034667969,1
"KD,TH","7C,AH,AS,KS",bet,279,1
"KD,TH","7H,JC,QH,TS",call,97.0016021728516,1
"KD,TS","2D,7S,8D,9H",bet,10.0799999237061,1
"KD,TS","2H,4C,7S,9S",call,7.06879997253418,1
"KD,TS","2H,6S,7H,8H",raise,49.0512008666992,1
"KD,TS","2H,6S,8D,8H",fold,10.2687997817993,1
"KD,TS","2S,9H,KC,QC",call,76.1024017333984,1
"KD,TS","3C,6C,7S,8C",fold,13.1183996200562,1
"KD,TS","3H,JS,KS,TD",allin,264,1
"KD,TS","3S,5S,6S,JD",fold,195,1
"KD,TS","4D,5H,8C,AD",fold,59.0032005310059,1
"KD,TS","4D,8D,AS,QH",bet,8.16959953308105,1
"KD,TS","4H,9D,KH,QH",bet,105.307197570801,1
"KD,TS","5C,6S,8C,AD",fold,12.3199996948242,1
"KD,TS","5D,9D,9S,TD",call,53.0256004333496,1
"KD,TS","5S,9C,AS,KH",call,10.0671997070313,1
"KD,TS","6D,6S,7D,9S",bet,36.1024017333984,1
"KD,TS","7D,7H,KS,QS",call,261,1
"KD,TS","8H,JS,KH,TC",bet,8.04520034790039,1
"KD,TS","9C,9D,KS,TC",bet,16.1664009094238,1
"KD,TS","9S,JD,KS,QC",call,121,1
"KH,KS","2C,2H,3S,5S",bet,77.2048034667969,1
"KH,KS","2C,2H,3S,KC",bet,12.2815999984741,1
"KH,KS","2C,3D,7C,TH",call,77.0128021240234,1
"KH,KS","2D,4H,8S,TH",bet,8.14400005340576,1
"KH,KS","2D,4H,AD,JD",call,14.332799911499,1
"KH,KS","2H,8C,8H,TD",call,10.0559997558594,1
"KH,KS","2S,5C,JS,QC",call,86.0512008666992,1
"KH,KS","2S,7D,8C,JC",bet,95.1024017333984,1
"KH,KS","3D,6D,8H,9S",bet,16.2336006164551,1
"KH,KS","3H,4D,AS,QS",call,20.2563991546631,1
"KH,KS","3H,7C,QH,TS",bet,17.1035995483398,1
"KH,KS","4C,7C,9D,9H",raise,16.3104000091553,1
"KH,KS","5S,8C,AH,TH",bet,20.2208003997803,1
"KH,KS","6D,JH,KD,TS",raise,111.038398742676,1
"KH,KS","7C,8D,JH,QC",call,117,1
